system:index,NDVI,aspect,elevation,slope,soilgrid_clay5,soilgrid_clay60,soilgrid_soc5,twi,.geo
0_4055,0.2832956612110138,220.3249422706034,2541.0,7.260263919830322,24.0,34.0,46.0,8.1999590850429,"{""type"":""Point"",""coordinates"":[-108.11665775925975,38.24099854995487]}"
0_4056,0.2672535479068756,162.34219613360645,2594.0,3.8874247074127197,27.0,39.0,51.0,8.828464656592388,"{""type"":""Point"",""coordinates"":[-108.11815225149344,38.24684242709552]}"
0_4057,0.24978113174438477,231.85674636638356,2695.0,4.495832443237305,22.0,28.0,48.0,9.37568870523387,"{""type"":""Point"",""coordinates"":[-108.10822666027059,38.24964386964473]}"
0_4058,0.2212367206811905,68.55021274396535,2555.0,2.534651517868042,26.0,35.0,47.0,12.029627613996475,"{""type"":""Point"",""coordinates"":[-108.06884604377501,38.20560882357242]}"
0_4059,0.2923860251903534,33.83538298751222,2954.0,20.31846046447754,17.0,26.0,63.0,7.133023112260469,"{""type"":""Point"",""coordinates"":[-108.08739181245114,38.265160162510284]}"
0_4060,0.2726116478443146,126.64951330938639,2856.0,26.018863677978516,16.0,19.0,54.0,7.5498205048800155,"{""type"":""Point"",""coordinates"":[-108.04720041135099,38.247756473448156]}"
0_4061,0.23234684765338898,72.55215112835943,2549.0,6.162745475769043,23.0,29.0,44.0,8.365358467601789,"{""type"":""Point"",""coordinates"":[-108.0719354539518,38.21014369493723]}"
0_4062,0.20075727999210358,270.0,2534.0,1.1804537773132324,25.0,34.0,42.0,10.021707255593046,"{""type"":""Point"",""coordinates"":[-108.08068030587503,38.2242104459204]}"
0_4063,0.2638108432292938,208.60765079212553,2646.0,7.354595184326172,25.0,34.0,56.0,8.880056077627536,"{""type"":""Point"",""coordinates"":[-108.04004378350601,38.20477290835355]}"
0_4064,0.28565818071365356,274.98888047002134,2847.0,10.5447359085083,19.0,23.0,45.0,7.8207405408277255,"{""type"":""Point"",""coordinates"":[-108.04302787753903,38.220217597780426]}"
0_4065,0.2223186194896698,308.15590470297906,2526.0,1.500928521156311,23.0,32.0,47.0,9.781434969734686,"{""type"":""Point"",""coordinates"":[-108.08904534856238,38.216718565106056]}"
0_4066,0.23539312183856964,17.66122261025428,3028.0,7.739530086517334,17.0,22.0,53.0,8.13529845301282,"{""type"":""Point"",""coordinates"":[-108.08956596818159,38.26197135856541]}"
0_4067,0.29837241768836975,172.36897250254052,2903.0,17.239946365356445,21.0,25.0,52.0,8.002832440797302,"{""type"":""Point"",""coordinates"":[-108.02599237050322,38.217825696105535]}"
0_4068,0.2795668840408325,202.99992669335117,2812.0,8.993698120117188,22.0,25.0,50.0,9.081575143350946,"{""type"":""Point"",""coordinates"":[-108.10033445848019,38.252765428985725]}"
0_4069,0.27868491411209106,117.6438680188991,2726.0,15.595209121704102,24.0,31.0,55.0,9.207411998900518,"{""type"":""Point"",""coordinates"":[-107.99734166869261,38.219594450649964]}"
0_4070,0.25960564613342285,180.0,2966.0,1.8543341159820557,17.0,22.0,55.0,9.569872785300818,"{""type"":""Point"",""coordinates"":[-108.05654770034192,38.24808319268659]}"
0_4071,0.24713198840618134,236.0529474268136,2717.0,9.86669921875,23.0,30.0,52.0,7.8886283228653244,"{""type"":""Point"",""coordinates"":[-108.09753870926713,38.24619973616969]}"
0_4072,0.24076728522777557,191.9795720224576,2588.0,5.670254707336426,24.0,35.0,50.0,10.241000967456234,"{""type"":""Point"",""coordinates"":[-108.08002072650122,38.2347081861382]}"
0_4073,0.29603105783462524,218.08558447377737,2887.0,14.968809127807617,19.0,22.0,53.0,7.458658204828727,"{""type"":""Point"",""coordinates"":[-108.10311851465974,38.25740755904567]}"
0_4074,0.2649120092391968,223.67667954899082,2546.0,5.115945816040039,21.0,30.0,55.0,9.939017222688879,"{""type"":""Point"",""coordinates"":[-108.09872342314605,38.23586250546467]}"
0_4075,0.26386696100234985,236.04057961494533,2712.0,9.863598823547363,28.0,30.0,53.0,7.888948898795428,"{""type"":""Point"",""coordinates"":[-108.04991135150495,38.21212580751052]}"
0_4076,0.2776368260383606,231.85961867838597,2802.0,7.466396808624268,21.0,28.0,56.0,8.864799288476707,"{""type"":""Point"",""coordinates"":[-108.11095460744856,38.25732246826977]}"
0_4077,0.2569841742515564,180.0,2684.0,10.992984771728516,20.0,29.0,55.0,9.387551204054772,"{""type"":""Point"",""coordinates"":[-108.0244058299632,38.20428158578536]}"
0_4078,0.33662518858909607,262.54138946550233,2724.0,26.510684967041016,19.0,29.0,73.0,8.221336124315776,"{""type"":""Point"",""coordinates"":[-108.0526137036222,38.232404451713485]}"
0_4079,0.23168303072452545,270.0,2767.0,2.360581636428833,24.0,35.0,65.0,10.71456796400856,"{""type"":""Point"",""coordinates"":[-108.08004009046978,38.24488987030423]}"
0_4080,0.3533723056316376,171.9511371436452,2807.0,8.370405197143555,22.0,25.0,58.0,9.442189901715278,"{""type"":""Point"",""coordinates"":[-108.03173626377742,38.211393654882905]}"
0_4081,0.2560206353664398,212.47083980728024,2722.0,8.726761817932129,31.0,33.0,52.0,9.112190611076048,"{""type"":""Point"",""coordinates"":[-108.04806083447762,38.21212137751519]}"
0_4082,0.3130302429199219,227.80578282767542,2510.0,19.876174926757812,22.0,29.0,61.0,13.452211629204282,"{""type"":""Point"",""coordinates"":[-108.09240497085828,38.215906082261235]}"
0_4083,0.2838060259819031,240.7139922898341,3028.0,9.395140647888184,19.0,24.0,65.0,7.938535695222463,"{""type"":""Point"",""coordinates"":[-108.09395799364786,38.261437145335265]}"
0_4084,0.27354365587234497,194.28546048101995,2653.0,9.483297348022461,28.0,36.0,51.0,7.9290250683642025,"{""type"":""Point"",""coordinates"":[-108.0692698038027,38.23631501811584]}"
0_4085,0.2516859769821167,105.27796937320741,2868.0,26.172515869140625,15.0,18.0,55.0,7.543031819820622,"{""type"":""Point"",""coordinates"":[-108.04635839156424,38.249432936401966]}"
0_4086,0.26000896096229553,270.0,2700.0,10.511448860168457,23.0,25.0,55.0,7.823974585598573,"{""type"":""Point"",""coordinates"":[-108.11684300653175,38.261147037141185]}"
0_4087,0.303558349609375,175.45177707966934,2849.0,14.564691543579102,24.0,27.0,52.0,8.58588945119274,"{""type"":""Point"",""coordinates"":[-108.02527653359846,38.21610537462346]}"
0_4088,0.29010242223739624,199.99452792880228,2983.0,19.88745880126953,19.0,26.0,53.0,7.156329824091952,"{""type"":""Point"",""coordinates"":[-108.09333175019643,38.25832304050109]}"
0_4089,0.23652023077011108,208.60820221733567,2666.0,7.354633331298828,23.0,34.0,54.0,8.880050833403415,"{""type"":""Point"",""coordinates"":[-108.04034858175626,38.2064638432356]}"
0_4090,0.2214716672897339,317.72843976030026,2573.0,8.706342697143555,25.0,33.0,49.0,14.16228668864075,"{""type"":""Point"",""coordinates"":[-108.06429927666153,38.20764256878314]}"
0_4091,0.2948068678379059,278.9281600071159,2655.0,11.78352165222168,21.0,32.0,61.0,11.513468416594472,"{""type"":""Point"",""coordinates"":[-108.0595089587404,38.233247050281655]}"
0_4092,0.2550944685935974,209.5027797202213,2584.0,9.502967834472656,25.0,34.0,51.0,7.926914578998906,"{""type"":""Point"",""coordinates"":[-108.08733375359714,38.23629423665845]}"
0_4093,0.2816169559955597,174.8052271359317,2780.0,12.82010555267334,23.0,25.0,60.0,7.619846781012258,"{""type"":""Point"",""coordinates"":[-108.0033690994212,38.218163638007844]}"
0_4094,0.30097755789756775,201.56157620575382,2840.0,26.78315544128418,22.0,26.0,47.0,7.921790568847404,"{""type"":""Point"",""coordinates"":[-108.0597740139884,38.244279167854266]}"
0_4095,0.26534828543663025,297.6304641827966,2908.0,19.24151611328125,19.0,22.0,54.0,7.192062214748094,"{""type"":""Point"",""coordinates"":[-108.10176131524396,38.26101995686117]}"
0_4096,0.26049330830574036,210.06038946792148,2773.0,11.625678062438965,25.0,35.0,50.0,9.10696871979149,"{""type"":""Point"",""coordinates"":[-108.0643404461172,38.243819074353674]}"
0_4097,0.28774136304855347,216.6043321498132,2824.0,13.602843284606934,21.0,30.0,68.0,8.657041511173354,"{""type"":""Point"",""coordinates"":[-108.07855030248388,38.24820227337704]}"
0_4098,0.26435258984565735,206.9862847700323,2551.0,5.18986177444458,24.0,33.0,51.0,9.23144762914522,"{""type"":""Point"",""coordinates"":[-108.08412398661298,38.232128547918904]}"
0_4099,0.24794510006904602,128.1578171219769,2791.0,8.93412971496582,23.0,33.0,56.0,7.989717924256308,"{""type"":""Point"",""coordinates"":[-108.0257049876612,38.211712722932724]}"
0_4100,0.29208749532699585,189.04425299652428,2892.0,14.695707321166992,20.0,28.0,50.0,8.576532794559293,"{""type"":""Point"",""coordinates"":[-108.08739729240992,38.25235256695345]}"
0_4101,0.2686561644077301,207.94968480008785,2776.0,12.402107238769531,24.0,29.0,59.0,8.752702583045714,"{""type"":""Point"",""coordinates"":[-108.10190228989651,38.251754762190465]}"
0_4102,0.27055394649505615,227.13336449117622,2705.0,17.188838958740234,25.0,30.0,53.0,9.392282169363158,"{""type"":""Point"",""coordinates"":[-108.08955023014465,38.244420202329295]}"
0_4103,0.26132410764694214,-0.0,2532.0,2.7802884578704834,20.0,28.0,47.0,9.164407669444115,"{""type"":""Point"",""coordinates"":[-108.08790045617158,38.213935103865836]}"
0_4104,0.3149266242980957,231.84983442677577,2700.0,5.9840006828308105,19.0,27.0,66.0,9.781307466537612,"{""type"":""Point"",""coordinates"":[-108.05362533760076,38.23168817588012]}"
0_4105,0.2648966908454895,172.74399754805114,2679.0,9.268094062805176,23.0,33.0,57.0,7.95239431638214,"{""type"":""Point"",""coordinates"":[-108.08508587415622,38.241552170805406]}"
0_4106,0.24304908514022827,212.47371277224076,2529.0,2.1977107524871826,25.0,31.0,53.0,10.092988016449977,"{""type"":""Point"",""coordinates"":[-108.07723352783687,38.220216189352065]}"
0_4107,0.2665998935699463,270.0,2630.0,1.1803725957870483,25.0,36.0,51.0,11.120388337547407,"{""type"":""Point"",""coordinates"":[-108.06416312613388,38.21908473210838]}"
0_4108,0.29683002829551697,218.0706011760838,2730.0,14.965880393981934,25.0,32.0,62.0,9.94376972342272,"{""type"":""Point"",""coordinates"":[-107.99396552018676,38.21838475802287]}"
0_4109,0.2839002013206482,190.30917764120937,2859.0,6.570019245147705,22.0,25.0,54.0,8.993981652281038,"{""type"":""Point"",""coordinates"":[-108.05466132334072,38.24457690063567]}"
0_4110,0.24360771477222443,248.55259424861282,2662.0,5.059953689575195,29.0,32.0,53.0,8.563785890751493,"{""type"":""Point"",""coordinates"":[-108.06054504840606,38.21456296587202]}"
0_4111,0.2659514248371124,342.34630808464493,2601.0,7.73921012878418,23.0,31.0,56.0,8.828487482337625,"{""type"":""Point"",""coordinates"":[-108.06367493524101,38.2288195040151]}"
0_4112,0.22764171659946442,13.037920873287366,3005.0,10.3580322265625,16.0,24.0,56.0,7.8390075412345075,"{""type"":""Point"",""coordinates"":[-108.09018388646511,38.26371785790457]}"
0_4113,0.28686055541038513,170.14969940567565,2919.0,19.872873306274414,17.0,25.0,50.0,7.15712586481304,"{""type"":""Point"",""coordinates"":[-108.05335386186135,38.24687055885972]}"
0_4114,0.24273942410945892,188.05195737060126,2701.0,8.370468139648438,25.0,36.0,53.0,11.5216238157065,"{""type"":""Point"",""coordinates"":[-108.05796745791837,38.23964125701416]}"
0_4115,0.2538048028945923,195.7905965047992,2579.0,8.609394073486328,29.0,33.0,55.0,9.973237736050995,"{""type"":""Point"",""coordinates"":[-108.0549668639465,38.204531744545946]}"
0_4116,0.29788196086883545,136.3179624993688,2930.0,5.116400241851807,16.0,18.0,49.0,9.24578074679376,"{""type"":""Point"",""coordinates"":[-108.04845647046629,38.24942282773182]}"
0_4117,0.24698835611343384,98.93064236986858,2817.0,5.953095436096191,21.0,25.0,50.0,8.400228784839214,"{""type"":""Point"",""coordinates"":[-108.03445629595598,38.212704467253864]}"
0_4118,0.2386326789855957,308.15420451312883,2657.0,1.5009851455688477,29.0,37.0,49.0,9.781397226925716,"{""type"":""Point"",""coordinates"":[-108.06076395649079,38.22121442189451]}"
0_4119,0.2912410795688629,172.7431745269194,2721.0,9.268110275268555,24.0,31.0,51.0,7.952392536215661,"{""type"":""Point"",""coordinates"":[-108.10420553710794,38.249870945341485]}"
0_4120,0.3056369721889496,51.84866511609492,2464.0,1.501080870628357,18.0,29.0,49.0,9.781333424948942,"{""type"":""Point"",""coordinates"":[-108.10737030303665,38.22859029886351]}"
0_4121,0.2591656446456909,193.03455184861204,2777.0,10.357893943786621,23.0,34.0,47.0,9.225315548110466,"{""type"":""Point"",""coordinates"":[-108.06434497471368,38.24415199171404]}"
0_4122,0.2812686562538147,274.4925397851067,2691.0,11.676539421081543,25.0,32.0,57.0,8.409333459999417,"{""type"":""Point"",""coordinates"":[-108.05325211376348,38.213838818700445]}"
0_4123,0.3506626784801483,212.4717313144126,2830.0,10.86169147491455,21.0,24.0,63.0,8.889037222808527,"{""type"":""Point"",""coordinates"":[-108.03807810465372,38.2147046458661]}"
0_4124,0.26156753301620483,235.50919783417282,2701.0,11.3157320022583,23.0,25.0,55.0,7.748432409794859,"{""type"":""Point"",""coordinates"":[-108.11681979739966,38.26138359808471]}"
0_4125,0.2966923713684082,208.6220928853312,2701.0,7.355595588684082,25.0,34.0,54.0,9.573065737207594,"{""type"":""Point"",""coordinates"":[-108.1045742606941,38.248281470504146]}"
0_4126,0.2403768002986908,302.1429858315663,2762.0,20.057865142822266,21.0,23.0,58.0,10.442902179734642,"{""type"":""Point"",""coordinates"":[-108.05222661832465,38.23940473668287]}"
0_4127,0.32486918568611145,180.0,2636.0,7.3788604736328125,22.0,32.0,56.0,8.183578407329561,"{""type"":""Point"",""coordinates"":[-108.103840496235,38.2419351605888]}"
0_4128,0.24494341015815735,157.00385307417426,2696.0,11.915905952453613,25.0,35.0,54.0,11.161044724615058,"{""type"":""Point"",""coordinates"":[-108.05816433098403,38.239544797654226]}"
0_4129,0.2688700556755066,180.0,2714.0,10.096575736999512,24.0,36.0,59.0,9.251419067186026,"{""type"":""Point"",""coordinates"":[-108.06033910169857,38.24090261378639]}"
0_4130,0.22795559465885162,270.0,2533.0,2.3599061965942383,24.0,33.0,47.0,9.328560100637553,"{""type"":""Point"",""coordinates"":[-108.0811441461228,38.224150416863246]}"
0_4131,0.27632302045822144,261.06959239825505,2610.0,11.780662536621094,26.0,32.0,54.0,7.707055571448252,"{""type"":""Point"",""coordinates"":[-108.06587181210378,38.21467181617589]}"
0_4132,0.21488693356513977,51.84335154119693,2524.0,4.494499683380127,21.0,30.0,51.0,14.905415500234849,"{""type"":""Point"",""coordinates"":[-108.08630691909093,38.214792253714556]}"
0_4133,0.2607528567314148,231.84409529630895,2535.0,2.999799966812134,25.0,32.0,51.0,9.781434939632177,"{""type"":""Point"",""coordinates"":[-108.07524458816758,38.21653569660908]}"
0_4134,0.30527642369270325,202.99126811531167,2718.0,3.019773483276367,20.0,25.0,53.0,11.027549469808594,"{""type"":""Point"",""coordinates"":[-108.0542553979194,38.222311208440644]}"
0_4135,0.3092818856239319,180.0,2719.0,10.992984771728516,24.0,30.0,52.0,8.471260472180617,"{""type"":""Point"",""coordinates"":[-108.05337037848811,38.21605919983131]}"
0_4136,0.255555123090744,202.99740659371216,2566.0,3.0199105739593506,26.0,37.0,50.0,9.081593839930816,"{""type"":""Point"",""coordinates"":[-108.11714762608496,38.24392997183032]}"
0_4137,0.23542794585227966,157.0054273019837,2622.0,3.0198471546173096,28.0,36.0,48.0,9.081614879499085,"{""type"":""Point"",""coordinates"":[-108.0703839387172,38.23390959165755]}"
0_4138,0.2612248361110687,180.0,2547.0,7.3788604736328125,24.0,33.0,51.0,8.876725587889506,"{""type"":""Point"",""coordinates"":[-108.08561104705596,38.23193375310063]}"
0_4139,0.314333975315094,185.5949002672824,2917.0,11.939234733581543,21.0,25.0,55.0,7.6932952790874864,"{""type"":""Point"",""coordinates"":[-108.09639742747171,38.25686437433084]}"
0_4140,0.23131486773490906,180.0,2484.0,3.704791784286499,17.0,29.0,48.0,10.668485058816715,"{""type"":""Point"",""coordinates"":[-108.11271118996744,38.23526450361135]}"
0_4141,0.2669829726219177,165.7135973184686,2720.0,9.483336448669434,23.0,35.0,59.0,9.538458781423937,"{""type"":""Point"",""coordinates"":[-108.06547867023625,38.24132576620688]}"
0_4142,0.2897334396839142,204.8371218885675,2743.0,11.101214408874512,23.0,30.0,59.0,10.252975669574644,"{""type"":""Point"",""coordinates"":[-107.9949711973095,38.21976791871085]}"
0_4143,0.2379302829504013,186.0571634938628,2814.0,11.053186416625977,21.0,31.0,62.0,8.871127022674104,"{""type"":""Point"",""coordinates"":[-108.08358119930516,38.24911598131312]}"
0_4144,0.2539117932319641,329.56505090856,2552.0,13.716190338134766,25.0,32.0,58.0,11.944257337971491,"{""type"":""Point"",""coordinates"":[-108.07192584135066,38.22610314789702]}"
0_4145,0.24280691146850586,296.56055032540337,2544.0,14.220438957214355,22.0,26.0,51.0,11.829721825954968,"{""type"":""Point"",""coordinates"":[-108.0706433990087,38.227625030871]}"
0_4146,0.25877559185028076,23.001659852176505,3011.0,3.020005464553833,17.0,20.0,55.0,9.081562360496594,"{""type"":""Point"",""coordinates"":[-108.07941688275181,38.258804388726126]}"
0_4147,0.269560307264328,261.0724775442052,2922.0,11.784333229064941,16.0,22.0,46.0,8.805347362799598,"{""type"":""Point"",""coordinates"":[-108.04184178058804,38.238618497857104]}"
0_4148,0.2673903703689575,208.61684642131024,2524.0,7.355232238769531,19.0,29.0,45.0,8.186821322011774,"{""type"":""Point"",""coordinates"":[-108.09193686083442,38.23242007105843]}"
0_4149,0.3361046314239502,180.0,2536.0,6.464860916137695,23.0,35.0,48.0,8.317109762279996,"{""type"":""Point"",""coordinates"":[-108.12040078104572,38.24072482569041]}"
0_4150,0.28873127698898315,278.92819356043447,2652.0,11.783479690551758,21.0,32.0,61.0,7.706809590308223,"{""type"":""Point"",""coordinates"":[-108.05976062846995,38.233041211828144]}"
0_4151,0.29666125774383545,171.95128872524415,2669.0,8.370402336120605,27.0,33.0,54.0,8.055895887309829,"{""type"":""Point"",""coordinates"":[-108.0525636335736,38.21010791106461]}"
0_4152,0.24608604609966278,251.38827719655143,2628.0,8.651930809020996,25.0,35.0,56.0,10.324908759046734,"{""type"":""Point"",""coordinates"":[-108.04619419129565,38.20665751074831]}"
0_4153,0.2708577513694763,255.33076251896276,2756.0,10.85576057434082,24.0,32.0,55.0,8.889596711580213,"{""type"":""Point"",""coordinates"":[-108.1010135567149,38.2502445831737]}"
0_4154,0.28835928440093994,168.01936128439772,2644.0,16.587114334106445,23.0,33.0,52.0,8.449237582508333,"{""type"":""Point"",""coordinates"":[-108.09788201955632,38.24134352556105]}"
